filename,movement,subject,episode,label,dimensionless_jerk,duration_s,mean_acceleration_mm_s2,mean_jerk_mm_s3,mean_velocity_mm_s,n_frames,peak_acceleration_mm_s2,peak_jerk_mm_s3,peak_velocity_mm_s,range_x_mm,range_y_mm,range_z_mm,rms_jerk_mm_s3,sparc,std_jerk_mm_s3,std_velocity_mm_s,velocity_x_mean,velocity_y_mean,velocity_z_mean
m07_s10_e04_positions.txt.gz,m07,s10,e04,0,-9.543983,2.250000,305.395013,2546.922662,46.109429,225,576.338849,4908.158935,80.009536,17.034998,23.418408,10.792353,2801.028646,-2.810272,1165.738577,17.015139,0.526690,-0.686389,-0.549513
m07_s10_e05_positions.txt.gz,m07,s10,e05,0,-9.887643,2.190000,347.818554,3239.923149,45.037888,219,641.306282,7722.015604,83.337199,19.370692,21.673641,8.884138,3607.838710,-2.281139,1587.261208,20.038592,6.542032,1.070044,-1.307236
m07_s10_e06_positions.txt.gz,m07,s10,e06,0,-10.023613,2.380000,256.639305,2555.098186,34.882290,238,534.227252,4790.750167,68.867299,18.361191,15.266116,15.204224,2816.744298,-2.525023,1185.547005,16.558037,-5.487083,1.174006,1.460837
m07_s10_e07_positions.txt.gz,m07,s10,e07,0,-8.955758,2.340000,322.366504,2833.880626,45.715480,234,856.023025,7026.524996,130.742089,20.743861,32.435464,8.772696,3215.953624,-2.231994,1520.354664,32.073245,7.000848,-0.444775,-0.802920
m07_s10_e08_positions.txt.gz,m07,s10,e08,0,-8.841046,2.300000,351.258074,2957.279777,53.976832,230,951.368871,7583.605722,143.700208,33.372072,31.632517,14.687021,3425.109608,-2.176010,1727.967636,34.317791,-4.281469,-0.430334,0.552701
m07_s10_e09_positions.txt.gz,m07,s10,e09,0,-9.521735,2.350000,340.748395,2961.524359,47.414195,235,651.794672,6100.372394,103.521622,28.303277,19.158952,15.236372,3357.745949,-2.366301,1582.349940,26.104798,0.229318,-2.979835,0.388928
m07_s10_e10_positions.txt.gz,m07,s10,e10,0,-9.750533,2.390000,395.727700,3615.854838,52.434893,239,826.804110,6962.616341,111.834680,18.474032,23.206131,12.484287,3965.345744,-2.244556,1627.747112,25.830778,2.590590,2.802110,-2.178117
m08_s01_e01_positions.txt.gz,m08,s01,e01,0,-7.443210,1.600000,2261.079338,17918.430105,561.947583,160,3741.223241,64836.573443,1026.132327,354.260641,267.835052,146.143558,20955.402555,-2.722411,10865.484748,286.759156,40.259231,19.193489,9.389583
m08_s01_e02_positions.txt.gz,m08,s01,e02,0,-7.797077,2.000000,2058.287927,14719.606060,493.779887,200,3512.848467,36119.332702,942.161171,390.226411,265.272366,146.019845,16432.136841,-2.611632,7303.993332,278.289659,10.802616,-22.605417,10.284955
m08_s01_e03_positions.txt.gz,m08,s01,e03,0,-7.667576,1.960000,2178.010241,14831.513349,499.521802,196,3908.377533,45287.328078,1049.412916,373.421319,254.195032,155.077850,17682.970399,-2.739840,9628.792961,298.845831,-8.352954,8.997217,-5.650917
m08_s01_e04_positions.txt.gz,m08,s01,e04,0,-7.581560,2.060000,2047.914088,13469.708985,526.649224,206,4262.763488,58259.659643,1090.688528,404.254707,287.886540,177.544873,16338.596006,-2.472419,9247.521792,292.070841,0.115981,13.720414,-2.242887
m08_s01_e05_positions.txt.gz,m08,s01,e05,0,-7.992459,1.990000,2216.638352,16563.730508,522.927955,199,3689.128188,68721.722470,991.960793,400.771015,279.922981,160.187297,19220.081601,-2.741733,9749.582986,292.321555,12.621485,-13.807590,4.875863
m08_s01_e06_positions.txt.gz,m08,s01,e06,0,-7.716622,2.100000,2153.391852,14137.332285,544.767832,210,4120.642784,37951.335761,1017.861117,425.037789,292.554935,192.495737,15849.031746,-2.706136,7164.331312,306.991275,1.876001,12.780519,2.021195
m08_s01_e07_positions.txt.gz,m08,s01,e07,0,-7.748879,2.200000,2058.291756,13778.263273,523.503146,220,3731.378878,52475.659387,1102.716564,435.059063,285.870044,190.068021,16273.370364,-2.631233,8659.217297,294.201731,-2.654794,-9.512096,5.892568
m08_s01_e08_positions.txt.gz,m08,s01,e08,0,-7.808162,2.140000,2273.265337,14090.047194,566.887381,214,3866.429235,46035.131281,1054.495187,456.386229,297.665884,208.052049,16708.777543,-2.748389,8980.747020,317.773195,-3.003944,9.904648,-4.612028
m08_s01_e09_positions.txt.gz,m08,s01,e09,0,-7.813574,2.150000,2349.953558,15421.459666,561.465809,215,3863.145992,44548.617692,1107.144953,434.491156,306.194123,226.752235,17467.981963,-2.684382,8204.204753,340.883217,-6.257734,0.616387,-0.194614
m08_s01_e10_positions.txt.gz,m08,s01,e10,0,-7.895090,2.070000,2598.329577,17133.121950,589.559091,207,4444.848728,42569.971935,1151.543131,429.960161,321.380564,222.880297,20031.874856,-2.833316,10379.409545,362.130147,-5.193276,2.177419,1.557988
m08_s02_e01_positions.txt.gz,m08,s02,e01,0,-7.844713,1.940000,2202.789663,17087.675120,502.050520,194,3793.249382,53234.883426,1015.632236,78.298061,487.158353,147.321888,18988.544152,-2.889007,8281.072877,309.811824,-26.463549,40.898897,-3.088714
m08_s02_e02_positions.txt.gz,m08,s02,e02,0,-8.427496,2.600000,1865.729700,15239.460396,428.304001,260,4695.354279,79655.996478,1192.218247,105.964600,523.371125,167.565701,19226.629830,-3.161236,11722.719031,376.995620,14.621421,16.279677,15.431831
m08_s02_e03_positions.txt.gz,m08,s02,e03,0,-8.667330,2.820000,1887.096352,15342.621044,419.780498,282,3761.903350,52779.984305,1109.148660,81.836202,540.770928,176.953040,17852.657896,-3.217150,9128.054199,341.699786,4.341368,-10.331232,-5.207405
m08_s02_e04_positions.txt.gz,m08,s02,e04,0,-8.037596,2.540000,1963.871868,14057.050787,502.133738,254,3618.253722,47929.596534,1168.207822,80.693939,572.608312,207.583480,16055.035396,-3.024303,7756.512409,363.808469,-7.906977,2.453939,1.290347
m08_s02_e05_positions.txt.gz,m08,s02,e05,0,-8.451797,2.600000,2315.708969,18785.521466,534.728028,260,4755.434215,47558.315030,1354.006856,91.016605,613.762993,240.523040,22102.696413,-2.781366,11646.174135,412.749260,-7.363875,8.247391,7.984389
m08_s02_e06_positions.txt.gz,m08,s02,e06,0,-8.094939,2.290000,2542.697967,19034.833978,607.011915,229,4401.319986,49597.541517,1267.222835,60.011783,615.395229,250.086076,20935.982881,-2.821219,8717.251552,402.175284,12.279245,-10.149887,-12.567580
m08_s02_e07_positions.txt.gz,m08,s02,e07,0,-8.440812,2.480000,2420.428396,20428.505823,519.569582,248,5354.979833,63120.834468,1418.973953,46.414249,574.126366,214.963809,24728.390819,-2.965156,13934.470293,415.988264,-2.914506,-3.276751,5.733767
m08_s02_e08_positions.txt.gz,m08,s02,e08,0,-8.234580,2.450000,2523.471894,19229.483156,582.099581,245,4916.799520,61588.591681,1372.913086,55.989624,638.537798,246.492904,21979.114453,-2.928336,10644.644180,432.462260,-9.679750,12.266444,8.412800
m08_s02_e09_positions.txt.gz,m08,s02,e09,0,-8.035383,2.480000,2421.898535,17506.133105,598.978529,248,4608.916423,43323.341368,1411.930325,53.108582,649.680514,251.126426,20090.793463,-2.813500,9857.752566,417.459416,-1.781918,-1.744144,-7.831992
m08_s02_e10_positions.txt.gz,m08,s02,e10,0,-8.375351,2.380000,2727.018758,20543.693208,610.765388,238,5212.401420,69790.420427,1358.574045,57.526002,641.168765,241.352774,24372.619954,-2.985238,13114.163061,428.830060,17.956346,-10.927226,11.528000
m08_s03_e01_positions.txt.gz,m08,s03,e01,0,-8.364500,2.290000,1929.557885,16132.768097,516.291328,229,4370.135342,56775.527748,1021.720759,258.761088,536.128241,220.271395,19315.549792,-3.230000,10621.876354,359.825372,26.867426,65.382503,9.527684
m08_s03_e02_positions.txt.gz,m08,s03,e02,0,-8.767720,2.650000,2065.502971,18158.827717,528.066909,265,5561.858882,45674.483942,1137.671047,246.185615,555.115219,261.388097,21136.551261,-3.000801,10817.151895,364.722844,4.047751,-4.716089,-0.947777
m08_s03_e03_positions.txt.gz,m08,s03,e03,0,-8.344137,2.640000,2194.941741,15048.733967,544.699187,264,4204.463954,35140.243878,1085.704918,260.989275,570.464745,263.227963,16413.917503,-3.066349,6553.799948,395.000153,-1.829534,5.102325,3.785537
m08_s03_e04_positions.txt.gz,m08,s03,e04,0,-8.541168,2.630000,2137.947220,17234.043140,545.006723,263,5352.023150,54747.119638,1241.521897,245.620392,580.408890,246.829032,20831.078737,-2.740115,11701.350280,377.550223,5.244453,6.160026,10.542408
m08_s03_e05_positions.txt.gz,m08,s03,e05,0,-8.323701,2.610000,2182.911842,15977.175123,539.762119,261,4766.456059,37942.367137,1196.112428,251.625252,573.898447,232.162299,18208.743176,-3.023439,8734.311831,385.335032,-6.531038,-7.902116,-5.857723
m08_s03_e06_positions.txt.gz,m08,s03,e06,0,-8.778333,2.540000,2433.834707,21099.036794,567.961045,254,5894.136366,54013.268168,1248.607621,280.214793,555.223009,265.148642,24852.272966,-2.968589,13132.635606,419.924243,1.946815,-1.513117,-11.469217
m08_s03_e07_positions.txt.gz,m08,s03,e07,0,-8.674277,2.530000,2284.389485,20347.124227,554.539124,253,5659.276216,51263.848833,1214.200852,270.825144,549.421852,264.503004,23078.368770,-2.761057,10890.621689,383.076651,0.038045,-7.336060,2.471756
m08_s03_e08_positions.txt.gz,m08,s03,e08,0,-8.645377,2.630000,2064.463026,17394.159080,514.646404,263,4236.015019,36529.588921,1099.071815,251.093592,533.411097,252.434415,19427.286406,-2.880856,8652.322636,356.135540,-1.388382,6.083580,0.881620
m08_s03_e09_positions.txt.gz,m08,s03,e09,0,-8.463500,2.560000,1897.287893,14499.644663,529.556392,256,3679.743035,30399.563272,955.693131,234.120833,542.660337,261.282144,16061.426723,-2.801195,6908.670858,328.546025,-3.502102,4.340338,-5.809037
m08_s03_e10_positions.txt.gz,m08,s03,e10,0,-8.762018,2.650000,2137.988186,17964.641416,517.034373,265,6477.735866,52897.032281,1169.358072,222.277665,546.328666,272.899958,21663.402504,-2.980740,12106.802502,398.058736,-11.828833,-3.400284,2.086906
m08_s04_e01_positions.txt.gz,m08,s04,e01,0,-7.607924,1.870000,3060.279716,22628.795690,768.130564,187,5780.220892,57887.356859,1471.633235,288.907332,590.762771,328.545734,25827.177566,-2.570599,12449.124732,416.902209,30.757947,73.310420,16.911759
m08_s04_e02_positions.txt.gz,m08,s04,e02,0,-8.287793,2.050000,3982.493303,31715.335192,771.364666,205,6935.639112,64396.200878,1618.599389,329.031787,601.468678,300.623922,34768.023409,-2.689438,14246.156163,550.104533,11.456030,14.233681,9.353624
m08_s04_e03_positions.txt.gz,m08,s04,e03,0,-8.353801,2.090000,3732.671026,29654.699590,714.171488,209,6350.210651,65294.403748,1558.486842,334.830941,570.420649,262.067733,33611.542557,-2.823823,15821.965279,538.178038,-0.711080,-18.551462,-9.252381
m08_s04_e04_positions.txt.gz,m08,s04,e04,0,-8.426701,2.160000,3951.703002,32737.407854,723.970712,216,7645.280475,80123.830971,1853.863505,348.709822,563.180124,317.981897,39466.799424,-2.638238,22042.921400,590.942806,-8.506417,-8.242387,-4.315762
m08_s04_e05_positions.txt.gz,m08,s04,e05,0,-8.026601,1.970000,4040.635424,28756.978702,790.176334,197,7495.791594,72473.491657,1648.573373,320.160632,559.366248,327.251558,32988.550677,-2.600497,16164.178038,538.364822,-4.921482,3.639290,-1.865373
m08_s04_e06_positions.txt.gz,m08,s04,e06,0,-8.199853,1.990000,3855.198502,28945.344508,678.548093,199,6839.691438,58392.775880,1543.375000,284.242094,515.119324,240.940327,33171.667135,-2.535824,16202.670515,537.196107,10.101398,5.168326,5.880381
m08_s04_e07_positions.txt.gz,m08,s04,e07,0,-8.244752,2.230000,3538.568787,26191.328758,716.828524,223,8238.146069,54566.475922,1594.397726,342.530783,570.614232,333.485000,29543.669068,-2.346030,13669.040926,541.670046,-8.927382,-4.075310,-1.359681
m08_s04_e08_positions.txt.gz,m08,s04,e08,0,-8.016456,1.920000,4517.619426,32616.794305,868.285640,192,8665.653759,67009.572478,1710.138657,322.607375,592.046178,371.369402,35385.939537,-2.495299,13722.588904,580.984799,5.634124,-2.549703,-1.803207
m08_s04_e09_positions.txt.gz,m08,s04,e09,0,-8.165134,2.350000,3524.966261,23815.845457,741.618641,235,7037.219928,61854.777951,1686.153263,313.599454,598.487421,410.105643,27754.386374,-2.458961,14251.718077,547.893988,-3.320352,0.545179,-3.324109
m08_s04_e10_positions.txt.gz,m08,s04,e10,0,-8.205548,2.000000,4547.700243,35060.468102,818.463803,200,8310.132072,96618.951715,1975.010666,266.522925,577.278366,392.313285,42250.965600,-2.527318,23577.694345,610.140846,-13.123832,-1.212138,0.443886
m08_s05_e01_positions.txt.gz,m08,s05,e01,0,-7.716128,1.870000,2651.794608,22130.148069,635.207215,187,4597.895629,41440.979718,1278.271488,366.672696,530.068459,248.714975,23680.810038,-2.773755,8428.363452,393.108212,95.160024,128.193954,29.161288
m08_s05_e02_positions.txt.gz,m08,s05,e02,0,-8.102610,2.250000,2966.074613,20907.026752,646.621137,225,4399.418029,39830.992597,1325.028286,417.371513,490.730942,235.893256,22563.719790,-2.687067,8486.323301,413.587039,24.416491,2.136728,9.754963
m08_s05_e03_positions.txt.gz,m08,s05,e03,0,-8.096638,2.470000,2579.448195,17243.496919,634.221112,247,4442.689659,41385.883102,1326.037505,457.648672,498.253610,259.959841,19573.703914,-2.634443,9262.380845,390.357672,-7.994442,-7.520599,-11.041733
m08_s05_e04_positions.txt.gz,m08,s05,e04,0,-7.890929,2.250000,3003.895077,18485.891750,700.437270,225,4642.145699,38637.956611,1340.290564,462.223787,507.344470,277.561350,20531.406801,-2.479228,8933.670658,415.516459,-3.720696,-8.267278,4.749379
m08_s05_e05_positions.txt.gz,m08,s05,e05,0,-8.153147,2.440000,2228.659163,15498.816196,572.931642,244,3488.987036,39096.944741,1126.075161,406.475773,445.194910,256.061144,17414.697733,-2.709164,7940.931536,353.357750,-3.921453,-6.065363,-5.964325
m08_s05_e06_positions.txt.gz,m08,s05,e06,0,-7.935244,2.160000,3304.324930,22847.323180,763.454518,216,5130.008371,66271.263837,1565.464289,442.383217,551.140885,306.048478,26066.267068,-2.624263,12547.912271,441.541256,-2.341297,16.086561,4.807573
m08_s05_e07_positions.txt.gz,m08,s05,e07,0,-8.141021,2.310000,2658.218875,16873.358702,722.967649,231,4373.291024,70154.799304,1185.870489,418.297278,554.273100,337.469807,19788.806192,-2.611963,10338.598388,336.430205,-12.024013,7.691687,1.140369
m08_s05_e08_positions.txt.gz,m08,s05,e08,0,-8.193330,2.240000,2875.698609,19843.349713,757.315139,224,5198.792347,70716.178461,1273.256952,423.863051,571.820445,333.093050,22840.366715,-2.610712,11310.341455,351.595678,22.145753,-4.209565,3.303986
m08_s05_e09_positions.txt.gz,m08,s05,e09,0,-8.168423,2.130000,3525.482013,25257.339141,799.504053,213,5262.640039,79010.847935,1509.066772,486.648954,542.767281,293.519907,28832.983783,-2.644416,13907.112329,425.050017,21.649356,3.598309,14.946376
m08_s05_e10_positions.txt.gz,m08,s05,e10,0,-8.339263,2.250000,2996.535622,23509.477194,741.619234,225,4568.147839,81217.496749,1379.223650,492.340877,550.881950,309.312319,26436.792703,-2.784939,12091.670293,406.821030,-35.824354,-23.720834,-19.068516
m08_s06_e01_positions.txt.gz,m08,s06,e01,0,-8.288724,1.590000,3161.902731,32306.412922,624.851374,159,6593.650415,110598.186368,1141.024110,44.124311,514.716019,99.017760,35898.208083,-3.107054,15651.742000,366.769588,-6.007142,67.555108,25.236328
m08_s06_e02_positions.txt.gz,m08,s06,e02,0,-8.567830,2.140000,2651.919375,24256.231398,525.736005,214,5473.791788,83331.918536,1201.045169,52.738395,539.019536,118.096923,27823.979251,-3.135563,13631.179689,393.325749,18.566655,-12.242838,-5.237340
m08_s06_e03_positions.txt.gz,m08,s06,e03,0,-8.558456,2.240000,2687.766969,23752.236190,517.595446,224,5250.705595,87430.755682,1263.920537,64.604248,547.081863,100.569008,27214.032204,-3.394477,13282.877128,398.627814,-3.668049,22.775124,18.957875
m08_s06_e04_positions.txt.gz,m08,s06,e04,0,-8.759152,2.310000,2765.804708,24927.531843,514.690851,231,7873.249405,73882.652855,1294.028656,93.945916,558.315157,97.678324,29413.839648,-3.322123,15613.843827,411.952311,-3.195069,-21.368558,-16.301480
m08_s06_e05_positions.txt.gz,m08,s06,e05,0,-8.853965,2.360000,2458.649307,22486.159646,463.682541,236,5353.584145,70491.280603,1092.672366,99.126651,500.358029,94.540646,25219.469149,-3.456653,11419.030105,382.603499,6.297819,4.920973,4.931900
m08_s06_e06_positions.txt.gz,m08,s06,e06,0,-8.533133,2.180000,2615.257782,22338.538200,520.991520,218,6772.981334,58599.726660,1158.955033,99.088059,512.860140,96.697529,25664.222224,-3.160460,12634.952055,378.861179,1.157101,0.431931,1.734509
m08_s06_e07_positions.txt.gz,m08,s06,e07,0,-8.849896,2.260000,2828.236339,25524.351037,526.926312,226,7311.258283,80248.154200,1235.585549,82.331947,546.707990,125.998000,30369.703712,-3.469877,16456.804296,428.941757,6.170036,6.430704,1.059080
m08_s06_e08_positions.txt.gz,m08,s06,e08,0,-8.652356,2.170000,2662.618170,26127.656753,538.672563,217,8444.959436,76971.040810,1376.140290,118.655348,556.021751,124.334064,32569.299736,-2.869792,19444.918048,384.364494,6.594813,-29.940567,-5.992446
m08_s06_e09_positions.txt.gz,m08,s06,e09,0,-8.574760,2.300000,2325.933690,19094.889772,479.274780,230,4635.846254,77031.931515,1092.749458,97.666780,539.682161,112.101884,22798.921630,-3.618595,12456.966408,380.356323,-9.240785,31.677029,10.769640
m08_s06_e10_positions.txt.gz,m08,s06,e10,0,-8.556815,2.560000,1978.522618,16044.633122,468.162429,256,6032.107191,60757.921845,1133.209537,102.351718,565.103878,130.330138,19954.414131,-3.065050,11863.742717,344.023937,-15.306449,-26.523105,-17.307461
m08_s07_e01_positions.txt.gz,m08,s07,e01,0,-7.951411,2.350000,169.656213,1073.082288,31.929961,235,412.330938,3310.955841,90.288608,30.979653,16.217994,5.808715,1335.543928,-2.589055,795.092438,25.086399,2.895804,1.167811,2.029824
m08_s07_e02_positions.txt.gz,m08,s07,e02,0,-8.773589,2.280000,218.642639,1782.695826,33.273540,228,686.281869,10734.520004,103.297399,24.494630,19.987406,7.703041,2411.836383,-2.829046,1624.484634,24.275125,1.206070,-6.471238,2.696706
m08_s07_e03_positions.txt.gz,m08,s07,e03,0,-8.685398,2.550000,228.590110,1786.385194,44.818625,255,663.810223,5217.605213,115.697713,39.284086,32.758292,4.124250,2185.368579,-3.393121,1258.834289,26.503637,1.006324,-4.700261,-1.666057
m08_s07_e04_positions.txt.gz,m08,s07,e04,0,-8.763384,2.410000,240.501983,2252.080526,38.525759,241,860.745570,7893.279435,130.592853,40.613771,15.744950,9.392037,2791.506208,-2.657564,1649.436331,35.145167,5.387574,5.342561,0.323288
m08_s07_e05_positions.txt.gz,m08,s07,e05,0,-9.032473,2.410000,277.364571,2305.994927,38.023464,241,633.830332,11837.351299,116.458993,36.324791,13.619979,5.415752,2847.895779,-3.443005,1671.196507,27.388152,5.204873,-2.412995,0.674264
m08_s07_e06_positions.txt.gz,m08,s07,e06,0,-8.589571,2.320000,242.101702,1905.377382,46.748145,232,685.453588,5984.447768,115.622740,42.432173,27.946148,8.783094,2398.904356,-2.948012,1457.490700,29.923307,-7.188429,9.166824,0.330918
m08_s07_e07_positions.txt.gz,m08,s07,e07,0,-9.219532,2.430000,183.985108,1642.481640,32.097172,243,434.927849,7921.539890,74.688235,25.689574,18.401559,5.728067,1980.791203,-2.797467,1107.153040,14.867116,0.608901,-1.940679,-1.689927
m08_s07_e08_positions.txt.gz,m08,s07,e08,0,-8.587751,2.270000,161.563105,1421.772304,29.714674,227,540.546826,4952.982801,85.216688,24.002437,18.131504,6.954587,1825.123429,-2.151503,1144.394621,19.655107,0.323515,-2.844565,0.367208
m08_s07_e09_positions.txt.gz,m08,s07,e09,0,-8.678663,2.350000,226.858512,1931.643013,36.195081,235,538.641732,7755.015969,105.941153,33.378153,21.232605,7.247138,2254.293824,-2.549878,1162.151418,24.725161,3.130339,0.412646,0.707827
m08_s07_e10_positions.txt.gz,m08,s07,e10,0,-8.646016,2.250000,220.498454,1742.424890,39.661821,225,790.187232,15168.500503,118.833415,32.239579,30.920917,9.864488,2655.359233,-3.566044,2003.718582,29.580027,-3.200417,-6.331894,0.747675
m08_s08_e01_positions.txt.gz,m08,s08,e01,0,-6.800541,1.170000,2924.151928,23144.041259,576.383188,117,4785.713826,56901.464537,1077.559056,102.762277,421.928959,83.735991,25520.019242,-2.293225,10752.894323,329.954903,27.179068,198.225733,8.367637
m08_s08_e02_positions.txt.gz,m08,s08,e02,0,-7.658985,1.840000,2530.377895,17814.755498,528.921856,184,4154.523948,36371.886060,1079.741186,125.405444,444.993990,111.523448,19916.834473,-2.587398,8905.884682,339.372487,5.356562,-3.624364,3.336500
